"symbol","overallAssociationScore","geneticAssociations","somaticMutations","drugs","pathwaysSystemsBiology","textMining","rnaExpression","animalModels","targetName"
"P2RX7",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"purinergic receptor P2X 7"
"NAT2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"N-acetyltransferase 2"
"PTPRK",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"protein tyrosine phosphatase receptor type K"
"NAALADL2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"N-acetylated alpha-linked acidic dipeptidase like 2"
"ANGPTL1",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"angiopoietin like 1"
"C9orf50",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"chromosome 9 open reading frame 50"
"FYB1",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"FYN binding protein 1"
"MRGPRX2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"MAS related GPR family member X2"
"CTPS1",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"CTP synthase 1"
"CYB5R3",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"cytochrome b5 reductase 3"
"FAM162A",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"family with sequence similarity 162 member A"
"GDI2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"GDP dissociation inhibitor 2"
"KIAA1109",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"KIAA1109"
"MAF",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"MAF bZIP transcription factor"
"RNF135",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"ring finger protein 135"
"MRGPRX4",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"MAS related GPR family member X4"
"EPHA2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"EPH receptor A2"
"APOC4-APOC2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"APOC4-APOC2 readthrough (NMD candidate)"
"TBCE",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"tubulin folding cofactor E"
"APOC4",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"apolipoprotein C4"
"CAPN12",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"calpain 12"
"MLLT6",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"MLLT6, PHD finger containing"
"DYNC1LI1",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"dynein cytoplasmic 1 light intermediate chain 1"
"HIPK4",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"homeodomain interacting protein kinase 4"
"PDHX",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"pyruvate dehydrogenase complex component X"
"SCAMP2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"secretory carrier membrane protein 2"
"FOXR1",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"forkhead box R1"
"REPS2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"RALBP1 associated Eps domain containing 2"
"EPC2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"enhancer of polycomb homolog 2"
"SLC30A2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"solute carrier family 30 member 2"
"VPS4A",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"vacuolar protein sorting 4 homolog A"
"EDAR",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"ectodysplasin A receptor"
"SLC2A5",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"solute carrier family 2 member 5"
"CDC14C",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"cell division cycle 14C"
"MAU2",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"MAU2 sister chromatid cohesion factor"
"DOCK5",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"dedicator of cytokinesis 5"
"DSTN",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"destrin, actin depolymerizing factor"
"OPLAH",0.06658350661999587,"No data","No data","No data","No data","No data","No data",0.3329175330999794,"5-oxoprolinase, ATP-hydrolysing"
"FAN1",0.06652437384324633,"No data","No data","No data","No data","No data","No data",0.3326218692162316,"FANCD2 and FANCI associated nuclease 1"
"SELENOP",0.06652437384324633,"No data","No data","No data","No data","No data","No data",0.3326218692162316,"selenoprotein P"
"DEGS1",0.06652437384324633,"No data","No data","No data","No data","No data","No data",0.3326218692162316,"delta 4-desaturase, sphingolipid 1"
"OXT",0.060011856825720314,"No data","No data","No data","No data",0.3000592841286016,"No data","No data","oxytocin/neurophysin I prepropeptide"
"CCK",0.059660646507085593,"No data","No data","No data","No data",0.29830323253542795,"No data","No data","cholecystokinin"
"NIPA2",0.057744388428786764,"No data","No data","No data","No data",0.28872194214393376,"No data","No data","NIPA magnesium transporter 2"
"SNORD116",0.05707276153372371,"No data","No data","No data","No data",0.2853638076686185,"No data","No data","Small nucleolar RNA SNORD116"
"SNORD116",0.05707276153372371,"No data","No data","No data","No data",0.2853638076686185,"No data","No data","Small nucleolar RNA SNORD116"
"SNORD116",0.05707276153372371,"No data","No data","No data","No data",0.2853638076686185,"No data","No data","Small nucleolar RNA SNORD116"
"HBG2",0.055791460375754526,0.053371841599347936,"No data","No data","No data",0.04839237552813187,"No data","No data","hemoglobin subunit gamma 2"
"HBE1",0.055716512904090326,0.053371841599347936,"No data","No data","No data",0.046893426094847854,"No data","No data","hemoglobin subunit epsilon 1"
"TIMP1",0.05532158715918704,"No data","No data","No data","No data",0.2766079357959352,"No data","No data","TIMP metallopeptidase inhibitor 1"
"SRSF1",0.05469781849333586,"No data","No data","No data","No data",0.2734890924666793,"No data","No data","serine and arginine rich splicing factor 1"
"OR51B5",0.053371841599347936,0.053371841599347936,"No data","No data","No data","No data","No data","No data","olfactory receptor family 51 subfamily B member 5"
"H19",0.05145886171130744,"No data","No data","No data","No data",0.2572943085565372,"No data","No data","H19 imprinted maternally expressed transcript"
"ANGPTL8",0.051002019946488834,"No data","No data","No data","No data",0.2550100997324442,"No data","No data","angiopoietin like 8"
"FAP",0.050981487732339695,"No data","No data","No data","No data",0.25490743866169846,"No data","No data","fibroblast activation protein alpha"
"NPY",0.05044333750199249,"No data","No data","No data","No data",0.2522166875099624,"No data","No data","neuropeptide Y"
"STAT5A",0.049492902206526315,"No data","No data","No data","No data",0.24746451103263156,"No data","No data","signal transducer and activator of transcription 5A"
"GSTM1",0.048616417658282465,"No data","No data","No data","No data",0.24308208829141234,"No data","No data","glutathione S-transferase mu 1"
"OR51I2",0.0484662427079992,0.0484662427079992,"No data","No data","No data","No data","No data","No data","olfactory receptor family 51 subfamily I member 2"
"ROMO1",0.048045381109011236,"No data","No data","No data","No data",0.24022690554505616,"No data","No data","reactive oxygen species modulator 1"
"BIRC5",0.0471932942218215,"No data","No data","No data","No data",0.2359664711091075,"No data","No data","baculoviral IAP repeat containing 5"
"THBS1",0.047147999772051905,"No data","No data","No data","No data",0.2357399988602595,"No data","No data","thrombospondin 1"
"PPIA",0.04619748183558772,"No data","No data",0.04619748183558772,"No data","No data","No data","No data","peptidylprolyl isomerase A"
"EDNRA",0.04542110748807299,"No data","No data",0.03695798546847018,"No data",0.16926244039205612,"No data","No data","endothelin receptor type A"
"SNORD115",0.04471416623758734,"No data","No data","No data","No data",0.22357083118793666,"No data","No data","Small nucleolar RNA SNORD115"
"SNORD115",0.04471416623758734,"No data","No data","No data","No data",0.22357083118793666,"No data","No data","Small nucleolar RNA SNORD115"
"SERPINE1",0.043458928576327306,"No data","No data","No data","No data",0.21729464288163655,"No data","No data","serpin family E member 1"
"ERBB2",0.04282522117847867,"No data","No data","No data","No data",0.21412610589239336,"No data","No data","erb-b2 receptor tyrosine kinase 2"
"GIP",0.04243125779420913,"No data","No data","No data","No data",0.21215628897104563,"No data","No data","gastric inhibitory polypeptide"
"FBN3",0.042132103434056004,"No data","No data","No data","No data",0.21066051717027998,"No data","No data","fibrillin 3"
"ABL1",0.04157773365202895,"No data","No data",0.04157773365202895,"No data","No data","No data","No data","ABL proto-oncogene 1, non-receptor tyrosine kinase"
"HDAC9",0.04113372452105358,"No data","No data",0.03695798546847018,"No data",0.08351478105166803,"No data","No data","histone deacetylase 9"
"GNAQ",0.04088333327200671,"No data","No data","No data","No data",0.20441666636003353,"No data","No data","G protein subunit alpha q"
"PDCD1",0.040399800526292204,"No data","No data","No data","No data",0.20199900263146103,"No data","No data","programmed cell death 1"
"MAP2K1",0.040050650224685916,"No data","No data",0.03695798546847018,"No data",0.06185329512431467,"No data","No data","mitogen-activated protein kinase kinase 1"
"EHMT1",0.03992498472726574,"No data","No data","No data","No data",0.1996249236363287,"No data","No data","euchromatic histone lysine methyltransferase 1"
"SPATA2",0.03978383410181771,"No data","No data","No data","No data",0.19891917050908853,"No data","No data","spermatogenesis associated 2"
"SNCA",0.03978383410181771,"No data","No data","No data","No data",0.19891917050908853,"No data","No data","synuclein alpha"
"GFAP",0.03965592806851756,"No data","No data","No data","No data",0.19827964034258777,"No data","No data","glial fibrillary acidic protein"
"MAP2K2",0.03880588474189369,"No data","No data",0.03695798546847018,"No data",0.03695798546847018,"No data","No data","mitogen-activated protein kinase kinase 2"
"PDPK1",0.03880588474189369,"No data","No data","No data","No data",0.19402942370946843,"No data","No data","3-phosphoinositide dependent protein kinase 1"
"HCRT",0.03712877666217388,"No data","No data","No data","No data",0.1856438833108694,"No data","No data","hypocretin neuropeptide precursor"
"ITGA2B",0.03695798546847018,"No data","No data",0.03695798546847018,"No data","No data","No data","No data","integrin subunit alpha 2b"
"ALOX5",0.03695798546847018,"No data","No data",0.03695798546847018,"No data","No data","No data","No data","arachidonate 5-lipoxygenase"
"CRBN",0.03695798546847018,"No data","No data",0.03695798546847018,"No data","No data","No data","No data","cereblon"
"PRKCI",0.03695798546847018,"No data","No data","No data","No data",0.1847899273423509,"No data","No data","protein kinase C iota"
"HDAC5",0.03695798546847018,"No data","No data",0.03695798546847018,"No data","No data","No data","No data","histone deacetylase 5"
"HDAC8",0.03695798546847018,"No data","No data",0.03695798546847018,"No data","No data","No data","No data","histone deacetylase 8"
"HDAC10",0.03695798546847018,"No data","No data",0.03695798546847018,"No data","No data","No data","No data","histone deacetylase 10"
"HDAC7",0.03695798546847018,"No data","No data",0.03695798546847018,"No data","No data","No data","No data","histone deacetylase 7"
